"Date";"Open";"Close";"High";"Low";"Stochastic Oscillator";"RSI Move";"Target";"Wiki_Move";"Wiki_MA3_Move";"Wiki_EMA5_Move";"Wiki_RSI_Move";"Wiki_5day_Disparity";"Wiki_5day_Disparity_Move";"Wiki_3day_Disparity";"Google_EMA5_Move";"Google_MA_6";"Google_Move";"Google_3day_Disparity_Move";"Google_RSI_Move";"Google_ROC_Move"
2016-08-16;109,630178048442;107,484032;110,229604463858;109,209596891395;62,9434022010807;0;"0";"0";"1";"0";"0";0,997840514062994;"0";0,982709432004841;"0";1,33333333333333;"0";"0";"0";"0"
2016-08-17;109,099549117199;107,32682;109,369782364129;108,339948026735;55,6828187316397;0;"1";"0";"1";"0";"0";0,985453583708014;"0";0,928096977748256;"0";1;"0";"0";"0";"NaN"
2016-08-18;109,230243035557;107,189247;109,599725581697;109,019952437487;51,1937579435861;0;"0";"0";"0";"0";"0";0,960004226765996;"0";0,977845546685801;"1";1;"1";"1";"1";"1"
2016-08-19;108,770348511189;107,464386;109,690124154717;108,359594003716;55,6105085371559;1;"1";"0";"0";"0";"0";0,904816633580608;"0";0,960088691796009;"0";0,833333333333333;"0";"0";"0";"0"
2016-08-22;108,859770490097;106,62912;109,099541062399;107,849589554334;34,0482661574541;0;"0";"1";"1";"1";"1";1,3374103965111;"1";1,28743767090236;"1";0,5;"1";"1";"1";"1"
2016-08-23;108,589533603804;106,963219;109,319654625184;108,529590962749;34,0081507510655;1;"0";"1";"1";"1";"1";2,54660836825165;"1";1,96770157190897;"0";0,333333333333333;"0";"0";"0";"NaN"
2016-08-24;108,569886762657;106,15744;108,749714696563;107,679591089879;-0,557855856589891;0;"0";"0";"1";"0";"0";0,961953215727479;"0";0,718109261043071;"0";0,333333333333333;"0";"0";"0";"NaN"
2016-08-25;107,389704039937;105,705414;107,880054524142;106,680218970605;-27,4640489870199;0;"1";"0";"1";"0";"0";0,844255384379551;"0";0,653472199334234;"0";0,333333333333333;"0";"NaN";"0";"NaN"
2016-08-26;107,410337788006;105,086334;107,94982157599;106,309751553867;-31,2108025979281;0;"0";"0";"0";"0";"0";0,623957413403984;"0";0,818108716629141;"1";0,5;"1";"NaN";"1";"1"
2016-08-29;106,620276047688;104,968414;107,439819740592;106,29010017141;-33,5495553068289;0;"0";"0";"0";"0";"0";0,620008406893653;"0";0,90030518819939;"1";0,666666666666667;"0";"0";"0";"0"
2016-08-30;105,799742948925;104,162621;106,500383975085;105,500029746991;-28,2775688524554;0;"0";"1";"0";"0";"1";0,887800132040724;"1";1,00775703392059;"1";1;"1";"1";"1";"1"
2016-08-31;105,66020570319;104,260887;106,570154649296;105,639569711971;-26,1998767578674;1;"1";"1";"1";"1";"1";1,09334717845889;"1";1,12869640216856;"0";1;"0";"0";"0";"NaN"
2016-09-01;106,139757306893;104,879982;106,800109091049;105,61992681014;-13,1100106057999;1;"1";"0";"1";"0";"0";0,987842517314062;"0";0,956334264545123;"1";1,66666666666667;"1";"1";"1";"NaN"
2016-09-02;107,700231112033;105,862648;107,999944346423;106,819762069365;7,66703720138231;1;"1";"1";"1";"0";"1";1,02880278044813;"1";0,986643815377342;"0";1,83333333333333;"0";"0";"0";"0"
2016-09-06;107,899703087819;105,833153;108,299648254679;107,509584583535;7,95025650007143;0;"0";"0";"0";"0";"0";0,908820798514392;"0";0,934682964094729;"1";2;"1";"1";"1";"1"
2016-09-07;107,829937165098;106,48172;108,75953947398;107,07033612412;23,428833756088;1;"0";"1";"1";"0";"1";0,983983799705449;"1";1,01461655277145;"0";2;"0";"0";"0";"0"
2016-09-08;107,250176663216;103,690956;107,269829991295;105,239641200672;-34,7981380147635;0;"0";"1";"0";"1";"1";1,04504809137361;"1";1,05613213517276;"0";1,5;"0";"0";"0";"NaN"
2016-09-09;104,640199934593;101,342369;105,720150160239;103,129841884714;-28,8776568800985;0;"0";"0";"0";"0";"0";0,914375310719339;"0";0,91434034416826;"0";1,66666666666667;"1";"1";"1";"NaN"
2016-09-12;102,65030274217;103,612335;105,720152214859;102,530417455464;15,9357747783653;1;"1";"0";"0";"0";"0";0,941320293398533;"1";0,947284873338184;"0";1;"0";"0";"0";"0"
2016-09-13;107,509592119414;106,078827;108,790006342872;107,240341545947;56,6875813789306;1;"1";"1";"0";"0";"1";0,981304740583638;"1";1,03009688723974;"1";1;"1";"1";"1";"1"
2016-09-14;108,730054423675;109,832603;113,030201901786;108,600342479637;69,5460519391319;1;"1";"0";"1";"0";"0";0,987873469224939;"1";1,00916870415648;"1";1;"1";"1";"1";"1"
2016-09-15;113,859576551493;113,566742;115,729590482669;113,490094030146;83,613757633067;1;"1";"1";"1";"1";"1";1,03601040481223;"1";1,01634768740032;"0";1;"0";"0";"0";"1"
2016-09-16;115,120339476155;112,928009;116,129537764193;114,04038921466;76,4578245392962;0;"1";"0";"0";"0";"0";0,923076923076923;"0";0,926060939541922;"1";1,5;"1";"1";"1";"0"
2016-09-19;115,190105592831;111,611237;116,179650527502;113,250322374321;66,5298885044232;0;"0";"1";"1";"1";"1";1,04374240583232;"1";1,04898236092266;"0";1,5;"0";"0";"0";"1"
2016-09-20;113,049860104253;111,60141;114,119983688738;112,510376313727;66,4578917852806;0;"1";"1";"1";"1";"1";1,05002406931964;"1";1,05565638233515;"0";1,66666666666667;"0";"0";"1";"0"
2016-09-21;113,849747784736;111,581757;113,990269060204;112,439621698742;66,3139056734142;0;"1";"1";"1";"1";"1";1,04580726898408;"0";1,01129402756508;"0";1,66666666666667;"0";"1";"0";"0"
2016-09-22;114,349932119955;112,633217;114,939531914329;114,000102908626;74,0173421555273;1;"1";"0";"1";"1";"0";1,03758009355714;"0";1,00253212635311;"0";1,16666666666667;"0";"0";"0";"0"
2016-09-23;114,419697926233;110,756317;114,790163119024;111,550312348117;60,266386405163;0;"0";"0";"0";"0";"0";0,879194366862043;"0";0,892096860031932;"1";1,16666666666667;"1";"1";"1";"1"
2016-09-26;111,639729641975;110,923363;113,389858227672;111,550307013509;61,4902353871415;1;"1";"1";"0";"1";"1";1,03105906313646;"1";1,05201811642467;"1";1;"1";"1";"1";"1"
2016-09-27;112,9997408165;111,129723;113,179568741412;112,340371758489;63,0021152042043;1;"1";"1";"1";"1";"1";1,04223539505499;"1";1,06332891246684;"0";0,833333333333333;"0";"0";"0";"0"
2016-09-28;113,689578657777;111,974823;114,639816978898;113,430154752115;69,1936718692545;1;"0";"1";"1";"1";"1";1,07862398397473;"1";1,03639728562616;"1";0,833333333333333;"1";"1";"1";"1"
2016-09-29;113,159918868105;110,235504;113,799634620503;111,79990872783;56,4506921661443;0;"0";"1";"1";"1";"1";1,38221195899374;"1";1,25772047118752;"0";0,666666666666667;"0";"0";"0";"NaN"
2016-09-30;112,460264909184;111,090431;113,370213926222;111,79991313872;43,0692066019507;1;"1";"0";"1";"1";"0";1,21954278904952;"0";1,09657408712815;"1";0,833333333333333;"1";"1";"1";"NaN"
2016-10-03;112,709853030782;110,569603;113,049855551738;112,280427881481;25,9820620553569;0;"1";"0";"0";"0";"0";0,790805033832922;"0";0,725593539964218;"0";0,666666666666667;"0";"0";"0";"0"
2016-10-04;113,059686545664;111,04129;114,309638057876;112,630261379912;-10,9954470211733;1;"1";"1";"0";"0";"1";0,869975170506333;"1";0,906748198296571;"0";0,333333333333333;"0";"0";"0";"NaN"
2016-10-05;113,399693915975;111,090431;113,660100492125;112,690208829256;-9,93393581874357;1;"1";"1";"0";"0";"1";0,903081635204401;"1";1,06251149108292;"0";0,333333333333333;"0";"NaN";"0";"NaN"
2016-10-06;113,700385968728;111,915863;114,340101724744;113,130439519435;7,89649731945406;1;"1";"1";"1";"1";"1";0,985103475855634;"1";1,02954664189934;"0";0,166666666666667;"0";"NaN";"0";"NaN"
2016-10-07;114,309639796908;112,082916;114,560219702932;113,509749430225;15,7147726125205;1;"1";"1";"1";"1";"1";1,05252876829095;"1";1,00925190146441;"1";0,333333333333333;"1";"NaN";"1";"NaN"
2016-10-10;115,020109702375;114,038429;116,749602419752;114,720396475785;47,8549840330943;1;"1";"0";"0";"0";"0";0,876843079991452;"0";0,881226510767762;"0";0,166666666666667;"0";"0";"0";"NaN"
2016-10-11;117,699832942291;114,284088;118,690360523826;116,200284242469;38,2879621636007;1;"0";"1";"0";"0";"1";0,935888652507843;"1";0,970764243859868;"1";0,333333333333333;"1";"1";"1";"NaN"
2016-10-12;117,350010857508;115,306061;117,979899962848;116,749601741498;52,6012022327878;1;"0";"1";"0";"0";"1";0,989404457435148;"1";1,04616573305003;"1";0,5;"0";"0";"0";"NaN"
2016-10-13;116,789883941531;114,952301;117,44040899975;115,719760394099;47,6466175158965;0;"1";"0";"1";"0";"0";1,00588191497282;"1";1,01255386921491;"1";0,666666666666667;"0";"0";"0";"NaN"
2016-10-14;117,879666762263;115,591034;118,169553320961;117,129892374851;55,0199810464256;1;"0";"0";"0";"0";"0";0,921965092722456;"0";0,912942840609529;"0";0,666666666666667;"0";"0";"0";"0"
2016-10-17;117,330357730403;115,512428;117,840361546669;116,780064595319;53,8791850242304;0;"1";"1";"0";"1";"1";1,03486505084487;"1";1,04443444151502;"1";0,666666666666667;"1";"1";"1";"1"
2016-10-18;118,180366415209;115,433815;118,209846405169;117,45024533055;52,7382874121798;0;"0";"1";"1";"1";"1";1,12267919224795;"1";1,12301146873844;"1";1,16666666666667;"1";"1";"1";"0"
2016-10-19;117,249771466724;115,089874;117,759775249818;113,79963026741;47,7466944801254;0;"0";"0";"1";"1";"0";1,02624421083585;"0";0,981428320346827;"0";1,16666666666667;"0";"0";"0";"0"
2016-10-20;116,859657931944;115,030914;117,380471065906;116,330000801367;42,9097507257539;0;"0";"0";"0";"0";"0";0,960198636228876;"0";0,923323632476094;"0";1;"0";"0";"0";"0"
2016-10-21;116,80953429862;114,57888;116,909766253684;116,279877202742;32,1548967073485;0;"1";"0";"0";"0";"0";0,883713186325292;"0";0,92202277552596;"1";1;"1";"1";"1";"1"
2016-10-24;117,100399988773;115,61068;117,740115682786;117,000168036716;48,6732889334655;1;"1";"1";"0";"1";"1";0,986556244661492;"1";1,04367469879518;"1";1,16666666666667;"0";"0";"0";"0"
2016-10-25;117,950422740922;116,200294;118,360194602216;117,309724291129;55,2139945538944;1;"0";"0";"0";"0";"0";0,986297679073169;"0";1,01051593821886;"1";1,33333333333333;"1";"0";"1";"0"
2016-10-26;114,30964133583;113,586395;115,700114166411;113,310269697172;5,13235392719219;0;"1";"0";"1";"0";"0";0,99933312411737;"1";0,984033992145754;"0";0,833333333333333;"0";"0";"0";"0"
2016-10-27;115,389593383396;112,495644;115,860290553766;114,100335163094;-15,1414859603472;0;"0";"1";"0";"0";"1";1,00684204317565;"1";1,00143406557591;"1";0,833333333333333;"1";"1";"1";"1"
2016-10-28;113,870392642214;111,748817;115,209766861627;113,449811449325;-29,0227943631736;0;"0";"1";"1";"1";"1";1,07800691200486;"1";1,0716038507519;"1";1;"0";"1";"1";"0"
2016-10-31;113,650268191824;111,57193;114,230041294874;113,200207037254;-31,5558325820461;0;"0";"0";"1";"0";"0";0,982951722028975;"0";0,967881563264538;"1";1,16666666666667;"1";"0";"1";"1"
2016-11-01;113,459634884602;109,557465;113,770157438742;110,530306612796;-12,4247194099131;0;"0";"0";"0";"0";"0";0,977820267686424;"0";0,962846742814108;"0";1;"0";"0";"0";"0"
2016-11-02;111,399967653149;109,655731;112,350205987031;111,229966379352;-11,169707842279;1;"0";"1";"0";"1";"1";1,00079775110166;"1";1,01809867319335;"1";0,833333333333333;"1";"1";"1";"1"
2016-11-03;110,980249784517;108,480354;111,460277564577;109,550043559154;-12,141557550216;0;"0";"1";"1";"1";"1";1,01402413806068;"1";1,02567027952082;"1";1,33333333333333;"1";"1";"1";"0"
2016-11-04;108,529741932736;107,502518;110,250335402401;108,109964536291;-5,92617465543379;0;"1";"0";"0";"0";"0";0,940859171873181;"0";0,937790097988654;"0";1,33333333333333;"0";"0";"0";"0"
2016-11-07;110,080454078237;109,053238;110,510108609633;109,460171214521;9,20246138518602;1;"1";"1";"0";"0";"1";0,965969098376687;"1";0,975958371756027;"1";1,5;"1";"1";"1";"0"
2016-11-08;110,309594521621;109,695236;111,720046528004;109,700176532868;15,4657159255324;1;"0";"1";"0";"0";"1";0,982595371861863;"1";1,01460446247465;"0";1,33333333333333;"0";"0";"0";"1"
2016-11-09;109,879949109595;109,517456;111,320032579727;108,049719569022;14,2353909616458;0;"1";"0";"0";"0";"0";0,900060938452163;"0";0,924923462287782;"0";1,5;"0";"0";"0";"0"
2016-11-10;111,089888273848;106,465424;111,089888273848;105,83032451524;5,06868371620665;0;"0";"1";"0";"1";"1";1,01008842944327;"1";1,02091055318554;"1";1,83333333333333;"1";"1";"1";"0"
2016-11-11;107,1202743643;107,097557;108,869511415365;106,550364833828;10,1136921289998;1;"1";"0";"0";"0";"0";0,878219136992758;"0";0,917960585249328;"0";1,5;"0";"0";"0";"0"
2016-11-14;107,709937344716;104,41098;107,809696204614;104,080097640527;2,80880255450878;0;"0";"1";"1";"1";"1";1,10690253502053;"1";1,10545224006762;"0";1,33333333333333;"0";"0";"0";"0"
2016-11-15;106,570117231088;105,793777;107,680304928202;106,160216969254;14,5471247550388;1;"1";"1";"1";"1";"1";1,12066811062979;"1";1,09734212494052;"0";1,16666666666667;"1";"1";"1";"1"
2016-11-16;106,699506370697;108,638382;110,22958714466;106,599747512787;40,9561530438952;1;"1";"0";"1";"1";"0";1,07266088910287;"0";1,00513816655179;"0";1;"0";"0";"0";"0"
2016-11-17;109,809814268135;108,598877;110,350092461312;108,83000445528;44,52024083442;0;"0";"1";"1";"1";"1";1,07675155498181;"1";1,01737201995934;"1";1;"1";"1";"1";"1"
2016-11-18;109,719933274894;108,707527;110,539733829588;109,659682872682;47,7543942538478;1;"1";"0";"0";"0";"0";0,898650972599075;"0";0,907039537126326;"0";0,5;"0";"0";"0";"0"
2016-11-21;110,119956274413;110,35701;111,989694163259;110,010320296778;75,8987923311334;1;"1";"1";"0";"0";"1";0,961263937651916;"1";0,984069514844316;"1";0,5;"1";"1";"1";"1"
2016-11-22;111,950182858412;110,426147;112,420333525331;111,400027561198;76,0895668554849;1;"0";"1";"0";"1";"1";0,995554515676181;"1";1,03555976203353;"0";0,5;"0";"0";"0";"0"
2016-11-23;111,359539039615;109,863159;111,509671195667;110,33034360142;69,3393021414404;0;"0";"0";"0";"0";"0";0,888465745654904;"0";0,909015544041451;"1";0,833333333333333;"1";"1";"1";"1"
2016-11-25;111,130389461889;110,416275;111,870185411753;110,949638248505;75,9712008987379;1;"1";"0";"0";"0";"0";0,913836451186773;"1";0,933676801393223;"0";1;"0";"0";"0";"0"
2016-11-28;111,429663561889;110,198975;112,469723799184;111,390155100834;72,933850016176;0;"0";"1";"0";"1";"1";1,03683521311198;"1";1,08414310954064;"0";1;"0";"0";"0";"1"
2016-11-29;110,779755672311;110,090332;112,030198535781;110,069591044479;71,6388817071544;0;"1";"0";"1";"1";"0";1,0245884204705;"0";1,03110952550838;"0";1;"0";"0";"0";"0"
2016-11-30;111,599555123404;109,16188;112,200083759322;110,27009534718;60,57221458228;0;"0";"1";"1";"1";"1";1,08739102700404;"1";1,03382749326146;"1";1,33333333333333;"1";"1";"1";"1"
2016-12-01;110,369847002217;108,144531;110,939756542146;109,029522486301;48,4459412446992;0;"0";"0";"0";"0";"0";1,00997038087689;"0";0,983280308671225;"0";1,5;"0";"0";"0";"0"
2016-12-02;109,169780870432;108,5495;110,090328023834;108,849762332124;53,272962048029;1;"1";"0";"0";"0";"0";0,93800305444339;"0";0,940279980690987;"1";1,33333333333333;"1";"1";"1";"1"
2016-12-05;110,000442295908;107,769203;110,030073640976;108,250217513892;25,5009793017983;0;"0";"0";"0";"0";"0";0,904079382579934;"0";0,937074207017801;"0";1,16666666666667;"0";"0";"0";"0"
2016-12-06;109,499672855598;108,598877;110,359969576361;109,189531443061;34,0568579782052;1;"0";"1";"0";"1";"1";0,995518565941101;"1";1,03866706249072;"0";1;"0";"0";"1";"NaN"
2016-12-07;109,259655571788;109,665604;111,189643792503;109,159896712887;33,543888559696;1;"1";"1";"1";"1";"1";1,07676819603307;"1";1,08061049011178;"1";1,16666666666667;"1";"1";"1";"NaN"
2016-12-08;110,859752707124;110,742218;112,43021401562;110,599984578737;59,0590537758903;1;"1";"0";"1";"0";"0";0,964357385917459;"0";0,939771841564515;"1";1;"1";"0";"1";"1"
2016-12-09;112,309717056824;112,549728;114,69997900444;112,309717056824;66,6615423284841;1;"1";"0";"0";"0";"0";0,888814317673378;"0";0,888085835630728;"0";1;"0";"0";"0";"0"
2016-12-12;113,289527500524;111,907722;115,000243911573;112,490468853562;54,1850397409443;0;"1";"1";"0";"0";"1";0,945570301291248;"1";1,00333016175071;"1";1;"1";"1";"1";"1"
2016-12-13;113,839676983772;113,77449;115,91979740898;113,749795237003;72,0283582891676;1;"1";"1";"0";"0";"1";0,965831122495655;"1";1,02054132431126;"1";1,5;"1";"1";"1";"NaN"
2016-12-14;115,039746459853;113,77449;116,200307475817;114,980483769676;69,4869179162113;1;"1";"0";"1";"0";"0";0,987271773847547;"1";0,987522848287372;"1";1,83333333333333;"0";"0";"0";"0"
2016-12-15;115,379523986056;114,396751;116,729725666396;115,230379542946;72,486910508987;1;"1";"1";"1";"1";"1";1,02706853522749;"1";1,01542111506524;"1";2,16666666666667;"1";"1";"1";"0"
2016-12-16;116,469955782211;114,544907;116,49958712808;115,650155213183;74,2341344910319;1;"0";"0";"0";"0";"0";0,815009678860376;"0";0,841619682214249;"0";2,16666666666667;"0";"0";"0";"1"
2016-12-19;115,800288623056;115,206673;117,379639374997;115,749915334533;76,1982039163433;1;"1";"1";"0";"1";"1";0,992301112061591;"1";1,0281543274244;"0";2,33333333333333;"0";"0";"0";"0"
2016-12-20;116,739603710259;115,512863;117,500141605014;116,680341017161;78,5157306650583;1;"1";"1";"0";"1";"1";1,06803678207125;"1";1,11098527746319;"0";2,16666666666667;"0";"0";"0";"0"
2016-12-21;116,799854864076;115,621513;117,400383491319;116,780100632916;79,6903348988842;1;"0";"0";"1";"0";"0";0,942584963954686;"0";0,926366396761134;"1";2;"1";"1";"1";"1"
2016-12-22;116,350445027909;114,860977;116,510454298818;115,640280424308;71,4682566146965;0;"0";"0";"0";"0";"0";0,895684233355021;"0";0,883737517831669;"0";1,83333333333333;"0";"0";"0";"0"
2016-12-23;115,589902409421;115,088142;116,520326650369;115,589902409421;71,0799906212438;1;"1";"1";"0";"1";"1";1,07579208945952;"1";1,1211222012409;"0";1,5;"0";"0";"0";"1"
2016-12-27;116,520327198869;115,819054;117,800401319829;116,489708141963;77,0690786017571;1;"1";"0";"0";"0";"0";0,907784048557129;"0";0,941122355105796;"1";1,66666666666667;"1";"1";"1";"1"
2016-12-28;117,519896097175;115,325203;118,019678143411;116,200313461266;63,6848190572218;0;"0";"0";"0";"0";"0";0,923754488330341;"1";0,909752279215397;"1";1,66666666666667;"0";"0";"0";"1"
2016-12-29;116,450201816837;115,29557;117,109993119678;116,399828528746;52,2920016073279;0;"1";"1";"0";"0";"1";0,956894090779332;"1";1,00009945300845;"0";1,66666666666667;"0";"0";"0";"0"
2016-12-30;116,64972103135;114,396751;117,199876361233;115,429897274788;34,4765778705045;0;"0";"0";"0";"0";"0";0,87081589958159;"0";0,932482887367766;"0";1,33333333333333;"0";"0";"0";"0"
2017-01-03;115,800285283284;114,722694;116,329698653281;114,760225062002;22,7851391787993;1;"1";"1";"1";"1";"1";1,17579841781424;"1";1,16184134337001;"0";1,16666666666667;"0";"0";"1";"NaN"
2017-01-04;115,849676353396;114,594292;116,510455385721;115,749917486035;-5,09082529669187;0;"1";"0";"1";"1";"0";1,08020438626708;"0";1,04789752158173;"1";1,5;"1";"1";"1";"1"
2017-01-05;115,91979806672;115,17704;116,860099422862;115,810162089271;12,7878796714485;1;"1";"1";"1";"1";"1";1,14639602771867;"1";1,052429453999;"0";1;"0";"0";"0";"0"
2017-01-06;116,780101885799;116,461075;118,15993494708;116,469960453271;50,0292670696123;1;"1";"0";"0";"1";"0";1,02511015554494;"0";0,979622896761647;"0";0,666666666666667;"0";"0";"0";"NaN"
2017-01-09;117,949548802396;117,527794;119,430128398725;117,93967168701;59,2639448494488;1;"1";"1";"1";"1";"1";1,04415363867939;"1";1,0243364638628;"0";0,5;"0";"NaN";"0";"NaN"
2017-01-10;118,770331692097;117,646317;119,379749683698;118,300181021105;61,8019631220749;1;"0";"1";"1";"1";"1";1,0551996057171;"1";1,04227180527383;"0";0,5;"0";"NaN";"0";"NaN"
2017-01-11;118,739719293411;118,278458;119,929911710029;118,600451964994;68,05505202797;1;"1";"0";"1";"1";"0";1,01451721809588;"0";0,996132596685083;"1";1;"1";"NaN";"1";"NaN"
2017-01-12;118,899725308352;117,784599;119,299748474767;118,210302665987;58,5020745725865;0;"1";"1";"1";"1";"1";1,06942463147884;"1";1,03903903903904;"0";0,5;"0";"0";"0";"NaN"
2017-01-13;119,110106274008;117,577179;119,619765412569;118,809841975321;54,4898391292805;0;"0";"0";"0";"0";"0";0,947885196374622;"0";0,947095354138826;"1";0,833333333333333;"1";"1";"1";"NaN"
2017-01-17;118,3396932333;118,525383;120,2400502074;118,220180138775;68,7094540080345;1;"1";"1";"1";"1";"1";2,05341050880355;"1";1,74566615921033;"1";1,16666666666667;"0";"1";"0";"NaN"
2017-01-18;120,000035386108;118,515503;120,499817413923;119,709648199986;65,4276071843502;0;"0";"0";"1";"0";"0";1,04156597390044;"0";0,868562472010748;"1";1,5;"0";"0";"1";"NaN"
2017-01-19;119,400492911492;118,308083;120,089915541509;119,369873854858;61,8137616831;0;"1";"0";"1";"0";"0";0,754928953447894;"0";0,620012995451592;"0";1,5;"0";"0";"0";"0"
2017-01-20;120,450432762225;118,525383;120,450432762225;119,7303910605;65,5997448449056;1;"0";"0";"0";"0";"0";0,634644502432267;"0";0,778861360042172;"0";1;"0";"0";"0";"NaN"
2017-01-23;120,000035398842;118,604401;120,809958843214;119,769898615258;63,542894233407;1;"0";"1";"0";"0";"1";0,739397761311682;"1";1,04992164763824;"1";1,33333333333333;"1";"1";"1";"NaN"
2017-01-24;119,549645257117;118,495758;120,099800601419;119,500259678634;54,2651792770364;0;"1";"0";"0";"0";"0";0,92809707305075;"1";1,03237574099407;"1";1,33333333333333;"0";"0";"1";"0"
2017-01-25;120,419814001177;120,382278;122,099911309335;120,279558964282;72,6915454139949;1;"1";"0";"1";"0";"0";1,00494674450733;"1";0,985576923076923;"0";1,16666666666667;"0";"0";"0";"0"
2017-01-26;121,670262219481;120,441551;122,439689533653;121,600134697907;66,5288238922074;1;"1";"1";"0";"0";"1";1,04742729306488;"1";1,02376093294461;"0";0,833333333333333;"0";"0";"0";"NaN"
2017-01-27;122,140405649702;120,451416;122,349800490376;121,600127452303;55,8163189255747;1;"0";"0";"0";"0";"0";0,868677348413446;"0";0,888999464135344;"0";0,833333333333333;"0";"0";"0";"NaN"
2017-01-30;120,930455708841;120,135345;121,629755440469;120,659822761855;45,515872495136;0;"1";"1";"0";"0";"1";1,00277222323214;"1";1,02105506709857;"1";1,16666666666667;"1";"1";"1";"NaN"
2017-01-31;121,149735975397;119,858795;121,389749882814;120,620322582906;38,9770996504409;0;"1";"1";"0";"1";"1";1,0316090648985;"1";1,06252436267249;"0";1;"0";"0";"0";"0"
2017-02-01;127,029574391767;127,167854;130,489527732054;127,009820162019;72,9488325673446;1;"1";"1";"1";"1";"1";1,05635388981486;"1";1,03107137622747;"1";1,16666666666667;"1";"1";"1";"1"
2017-02-02;127,979750337413;126,950554;129,39020231378;127,780232620869;71,1559746339497;0;"1";"1";"1";"1";"1";1,08681083013136;"1";1,03525322740814;"0";1;"0";"0";"0";"NaN"
2017-02-03;128,309652740244;127,493805;129,189703704723;128,159520589177;75,5836835717711;1;"1";"0";"0";"0";"0";0,914408051558224;"0";0,907358738501971;"0";1,16666666666667;"1";"1";"1";"NaN"
2017-02-06;129,130447987345;128,688934;130,500403939818;128,900311190714;83,7252141093863;1;"1";"1";"0";"1";"1";0,990812782979472;"1";1,00059189109204;"1";1,5;"1";"1";"1";"0"
2017-02-07;130,539906095065;129,913696;132,089625479036;130,450024346218;82,8933021388558;1;"1";"1";"1";"1";"1";1,06084209615301;"1";1,08521469676848;"0";1,16666666666667;"0";"0";"0";"0"
2017-02-08;131,349841680467;130,417435;132,22001561508;131,220451458635;85,8284968352677;1;"1";"1";"1";"1";"1";1,06683749733077;"1";1,04032761851878;"1";1,16666666666667;"1";"1";"1";"1"
2017-02-09;131,650474169574;131,359818;132,450021178387;131,119757482582;91,5812875904467;1;"1";"0";"1";"0";"0";0,991269395340796;"0";0,949951677481706;"0";0,666666666666667;"0";"0";"0";"NaN"
2017-02-10;132,459949321259;131,062225;132,94007435381;132,050255853401;86,0277139291326;0;"1";"0";"0";"0";"0";0,879647707058875;"0";0,891992960844699;"1";1;"1";"1";"1";"NaN"
2017-02-13;133,079928537516;132,222839;133,819955869455;132,749594621248;88,2048001942612;1;"1";"1";"0";"1";"1";1,02158612994593;"1";1,06565694247557;"1";1,16666666666667;"0";"0";"0";"0"
2017-02-14;133,469793950065;133,939011;135,08971987573;133,249571319632;92,047292278711;1;"1";"0";"0";"0";"0";0,93841059602649;"0";0,975970000765287;"0";1;"0";"0";"0";"1"
2017-02-15;135,520245148751;134,425079;136,270192484547;134,619514750731;88,2100394690597;1;"1";"1";"1";"0";"1";0,993554829339143;"1";0,980881254667663;"0";1,16666666666667;"0";"1";"1";"0"
2017-02-16;135,670022172773;134,266357;135,900164717606;134,839723422665;87,1958329548997;0;"0";"1";"0";"0";"1";1,0063641774644;"1";1,01251439539347;"0";1;"0";"0";"0";"NaN"
2017-02-17;135,099644123345;134,633408;135,829751606088;135,099644123345;89,5412262540575;1;"1";"0";"0";"0";"0";0,924568076623436;"0";0,945038644702943;"1";1,16666666666667;"1";"1";"1";"NaN"
2017-02-21;136,229527124569;135,60556;136,750323909956;135,979544667583;88,2473849445576;1;"1";"1";"1";"1";"1";1,38681802778719;"1";1,31143601041458;"1";1;"0";"0";"0";"0"
2017-02-22;136,429896388871;136,012268;137,120324058899;136,110474392105;88,1365609078785;1;"1";"1";"1";"1";"1";1,37359961032635;"0";1,2277979346916;"0";0,666666666666667;"0";"0";"0";"0"
2017-02-23;137,380236953492;135,43692;137,480428332824;136,299955645645;78,0760802592792;0;"0";"0";"1";"0";"0";0,919863940602026;"0";0,797990481226864;"0";0,5;"0";"0";"0";"NaN"
2017-02-24;135,910104906839;135,565887;136,660052276751;135,280188795867;77,6863030992015;1;"1";"0";"0";"0";"0";0,747303258331171;"0";0,737830913748933;"1";0,5;"1";"1";"1";"1"
2017-02-27;137,140172835399;135,83371;137,439754976034;136,280114173379;76,5771876557732;1;"0";"1";"0";"0";"1";0,850305683174764;"1";1,02470391629732;"1";0,666666666666667;"0";"0";"0";"0"
2017-02-28;137,079669750359;135,89325;137,439763537858;136,69973608476;75,0469978687321;1;"1";"1";"0";"1";"1";0,949967361671082;"1";1,08500840581829;"0";0,5;"0";"0";"0";"0"
2017-03-01;137,890114819742;138,670807;140,149876706604;137,600452628802;83,6207067712997;1;"1";"0";"1";"0";"0";0,989755240258905;"1";0,971052078222471;"1";0,5;"1";"1";"1";"1"
2017-03-02;140,00009272085;137,847473;140,27983498789;138,760100402413;70,4436648807955;0;"0";"1";"1";"1";"1";1,04926810311326;"1";1,01067516983225;"1";0,833333333333333;"1";"1";"1";"NaN"
2017-03-03;138,779929245099;138,660889;139,830450653752;138,590458433907;78,5007395638848;1;"1";"0";"0";"0";"0";0,867291819713928;"0";0,892528906018381;"0";1;"0";"0";"0";"0"
